"TimeMin","Mean_Rubi","Mean_Rubi − Caps","SD_Rubi","SD_Rubi − Caps","Lower_Rubi","Lower_Rubi − Caps","Upper_Rubi","Upper_Rubi − Caps"
0.837196706400003,-0.00620927216731686,0.00868552085869907,0.00939130139119464,0.0873898357976534,-0.0156005735585115,-0.0787043149389543,0.00318202922387777,0.0960753566563524
0.843263349200003,-0.00633637763943337,0.0088652116932818,0.00936710959916001,0.0882523458124839,-0.0157034872385934,-0.0793871341192021,0.00303073195972664,0.0971175575057657
0.849329992000003,-0.006463638615474,0.00904669993187264,0.00934284486097356,0.0891149177105225,-0.0158064834764476,-0.0800682177786499,0.00287920624549956,0.0981616176423951
0.855396634800003,-0.00659104886866248,0.00922995167725411,0.00931850633670645,0.0899774200611881,-0.0159095552053689,-0.080747468383934,0.00272745746804398,0.0992073717384422
0.861463277600003,-0.00671860231641285,0.00941492569765837,0.00929409247311274,0.0908397205077083,-0.0160126947895256,-0.08142479481005,0.0025754901566999,0.100254646205367
0.867529920400003,-0.00684629262397721,0.00960158667299825,0.00926960245753472,0.0917016874857194,-0.0161158950815119,-0.0821001008127212,0.00242330983355751,0.101303274158718
0.873596563200003,-0.00697411371109297,0.00978989595051529,0.00924503492034829,0.0925631888464133,-0.0162191486314413,-0.082773292895898,0.00227092120925532,0.102353084796929
0.879663206000003,-0.00710205931281047,0.00997981567602052,0.0092203887898911,0.0934240930921511,-0.0163224481027016,-0.0834442774161306,0.00211832947708063,0.103403908768172
0.885729848800003,-0.00723012327162038,0.0101713096315409,0.00919566293946472,0.0942842676557656,-0.0164257862110851,-0.0841129580242247,0.00196553966784434,0.104455577287307
0.891796491600003,-0.00735829940748812,0.0103643377961979,0.00917085607829689,0.0951435816790335,-0.016529155485785,-0.0847792438828356,0.00181255667080876,0.105507919475231
0.897863134400003,-0.00748658147010125,0.0105588656819344,0.00914596726724701,0.0960019018650377,-0.0166325487373483,-0.0854430361831033,0.00165938579714576,0.106560767546972
0.903929777200003,-0.00761496338506048,0.0107548526615812,0.00912099506652808,0.0968590976629728,-0.0167359584515886,-0.0861042450013916,0.0015060316814676,0.107613950324554
0.909996420000003,-0.00774343882696908,0.0109522629983367,0.00909593857213538,0.0977150363404876,-0.0168393773991045,-0.0867627733421509,0.0013524997451663,0.108667299338824
0.916063062800003,-0.00787200170043564,0.0111510582573501,0.00907079646704794,0.0985695862633346,-0.0169427981674836,-0.0874185280059845,0.0011987947666123,0.109720644520685
0.922129705600003,-0.00800064576046573,0.0113512005670528,0.00904556766708954,0.0994226160751768,-0.0170462134275553,-0.088071415508124,0.00104492190662381,0.11077381664223
0.928196348400003,-0.00812936482571991,0.0115526535245759,0.00902025101664128,0.100273992409211,-0.0171496158423612,-0.0887213388846356,0.000890886190921368,0.111826645933787
0.934262991200003,-0.00825815274095323,0.0117553774964067,0.00899484529116245,0.101123585779406,-0.0172529980321157,-0.0893682082829989,0.000736692550209226,0.112878963275812
0.940329634000003,-0.00838700323301944,0.0119593374042422,0.00896934945209252,0.10197126102957,-0.017356352685112,-0.0900119236253275,0.000582346219073078,0.113930598433812
0.946396276800003,-0.00851591023472579,0.012164493224264,0.00894376217291893,0.102816889400651,-0.0174596724076447,-0.0906523961763873,0.000427851938193134,0.114981382624915
0.952462919600003,-0.00864486743079438,0.0123708088042674,0.00891808245877428,0.103660337006616,-0.0175629498895687,-0.091289528202349,0.0002732150279799,0.116031145810884
0.958529562400003,-0.00877386871036286,0.0125782459258213,0.00889230904415628,0.104501472713223,-0.0176661777545191,-0.0919232267874019,0.000118440333793428,0.117079718639044
0.964596205200003,-0.00890290784852099,0.0127867667015286,0.00886644083375933,0.105340165320079,-0.0177693486822803,-0.0925533986185509,-3.64670147616642e-05,0.118126932021608
0.970662848000003,-0.00903197863997047,0.0129963345421194,0.00884047664165921,0.106176280646171,-0.0178724552816297,-0.0931799461040514,-0.000191501998311258,0.11917261518829
0.976729490800003,-0.00916107495410793,0.0132069102022315,0.00881441531054062,0.107009690584989,-0.0179754902646485,-0.0938027803827571,-0.000346659643567303,0.12021660078722
0.982796133600003,-0.00929019049565519,0.0134184580139103,0.00878825570221251,0.107840258128134,-0.0180784461978677,-0.0944218001142233,-0.000501934793442679,0.121258716142044
0.988862776400003,-0.00941931920364714,0.01363093855544,0.00876199660325518,0.108667856294094,-0.0181813158069023,-0.0950369177386541,-0.000657322600391964,0.122298794849534
0.994929419200003,-0.00954845477369145,0.0138443152605228,0.0087356369284216,0.109492350057454,-0.0182840917021131,-0.0956480347969311,-0.000812817845269849,0.123336665317977
