"TimeMin","Mean_light","Mean_difference","SD_light","SD_difference","Lower_light","Lower_difference","Upper_light","Upper_difference"
0.2365990692,-0.00265984718463486,NA,0.000981778345575761,NA,-0.00364162553021062,NA,-0.0016780688390591,NA
0.242665712,-0.00273326751735268,NA,0.000999255923477397,NA,-0.00373252344083008,NA,-0.00173401159387528,NA
0.2487323548,-0.0028071121629789,NA,0.00101609508191472,NA,-0.00382320724489362,NA,-0.00179101708106418,NA
0.2547989976,-0.00288139525148179,NA,0.00103227424171129,NA,-0.00391366949319308,NA,-0.0018491210097705,NA
0.2608656404,-0.00295613240593851,NA,0.00104776957569351,NA,-0.00400390198163202,NA,-0.00190836283024501,NA
0.2669322832,-0.00303133746642506,NA,0.00106255994187523,NA,-0.00409389740830029,NA,-0.00196877752454983,NA
0.272998926,-0.00310702576291576,NA,0.00107662195392563,NA,-0.00418364771684139,NA,-0.00203040380899013,NA
0.2790655688,-0.00318321173986003,NA,0.00108993355981939,NA,-0.00427314529967942,NA,-0.00209327818004065,NA
0.2851322116,-0.00325991008331181,NA,0.00110247234362563,NA,-0.00436238242693744,NA,-0.00215743773968618,NA
0.2911988544,-0.00333713592118829,NA,0.00111421522255795,NA,-0.00445135114374625,NA,-0.00222292069863034,NA
0.2972654972,-0.00341490323855066,NA,0.00112514083855886,NA,-0.00454004407710952,NA,-0.00228976239999179,NA
0.30333214,-0.00349322785981154,NA,0.001135225057105,NA,-0.00462845291691654,NA,-0.00235800280270654,NA
0.3093987828,-0.00357212343035439,NA,0.00114444703347266,NA,-0.00471657046382705,NA,-0.00242767639688173,NA
0.3154654256,-0.00365160540513143,NA,0.00115278319047402,NA,-0.00480438859560545,NA,-0.00249882221465741,NA
0.3215320684,-0.0037316881733289,NA,0.00116021156053582,NA,-0.00489189973386472,NA,-0.00257147661279308,NA
0.3275987112,-0.00381238640654935,NA,0.00116670974968001,NA,-0.00497909615622936,NA,-0.00264567665686934,NA
0.333665354,-0.00389371531687626,NA,0.00117225454676162,NA,-0.00506596986363789,NA,-0.00272146077011464,NA
0.3397319968,-0.00397568874329838,NA,0.00117682481662112,NA,-0.0051525135599195,NA,-0.00279886392667726,NA
0.3457986396,-0.00405832271039767,NA,0.00118039611916486,NA,-0.00523871882956252,NA,-0.00287792659123281,NA
0.3518652824,-0.00414163067119688,NA,0.00118294790337323,NA,-0.00532457857457012,NA,-0.00295868276782365,NA
0.3579319252,-0.00422562820329491,NA,0.00118445640475908,NA,-0.00541008460805399,NA,-0.00304117179853583,NA
0.363998568,-0.00431032964294582,NA,0.00118489973664305,NA,-0.00549522937958887,NA,-0.00312542990630276,NA
0.3700652108,-0.00439574964496956,NA,0.0011842555305583,NA,-0.00558000517552786,NA,-0.00321149411441126,NA
0.3761318536,-0.00448190350794641,NA,0.00118250044344464,NA,-0.00566440395139105,NA,-0.00329940306450178,NA
0.3821984964,-0.00456880492362807,NA,0.00117961356481706,NA,-0.00574841848844513,NA,-0.003389191358811,NA
0.3882651392,-0.0046564701156005,NA,0.00117557015079212,NA,-0.00583204026639261,NA,-0.00348089996480838,NA
0.394331782,-0.00474491234685628,NA,0.00117034994049541,NA,-0.00591526228735169,NA,-0.00357456240636087,NA
0.4003984248,-0.00483418360826821,NA,0.00116387765970499,NA,-0.00599806126797321,NA,-0.00367030594856322,NA
0.4064650676,-0.00492453398156283,NA,0.00115579803307267,NA,-0.00608033201463551,NA,-0.00376873594849016,NA
0.4125317104,-0.00501605592631085,NA,0.00114619433030772,NA,-0.00616225025661857,NA,-0.00386986159600314,NA
0.4185983532,-0.0051089520373392,NA,0.00113544918069639,NA,-0.00624440121803559,NA,-0.00397350285664281,NA
0.424664996,-0.00520319958702905,NA,0.00112363315811991,NA,-0.00632683274514896,NA,-0.00407956642890915,NA
0.4307316388,-0.00529876283963343,NA,0.00111078852275044,NA,-0.00640955136238387,NA,-0.00418797431688298,NA
0.4367982816,-0.00539560097434536,NA,0.00109696151195749,NA,-0.00649256248630285,NA,-0.00429863946238787,NA
0.4428649244,-0.00549367722320458,NA,0.00108219521965097,NA,-0.00657587244285555,NA,-0.00441148200355361,NA
